site_id,region,latitude,longitude,signal_strength,status
402589,Lulea,65.55768,22.139043,-88.5,offline
402590,Umea,63.832565,20.287999,-88.3,active
402591,Helsingborg,56.071992,12.701176,-93.7,active
402592,Norrkoping,58.609414,16.212643,-66.0,degraded
402593,Sundsvall,62.399014,17.320359,-79.2,active
402594,Gavle,60.679573,17.154202,-62.9,active
402595,Stockholm,59.345659,18.067217,-94.7,active
402596,Gothenburg,57.721583,11.962841,-67.9,active
402597,Malmo,55.614569,13.022621,-90.6,active
402598,Uppsala,59.833109,17.638468,-90.4,offline
402599,Vasteras,59.594068,16.570281,-91.2,active
402600,Orebro,59.265727,15.23852,-70.6,maintenance
402601,Linkoping,58.432308,15.642239,-86.8,degraded
402602,Jonkoping,57.791917,14.189625,-94.2,active
402603,Vaxjo,56.862127,14.794992,-62.9,maintenance
402604,Lulea,65.585608,22.177102,-91.2,active
402605,Umea,63.821186,20.277901,-63.7,maintenance
402606,Helsingborg,56.055403,12.666283,-66.5,offline
402607,Norrkoping,58.564312,16.153727,-81.4,active
402608,Sundsvall,62.362515,17.319851,-81.7,active
402609,Gavle,60.652,17.145324,-85.2,active
402610,Stockholm,59.308337,18.068775,-79.7,active
402611,Gothenburg,57.70538,11.964182,-96.2,degraded
402612,Malmo,55.61892,12.997607,-87.4,degraded
402613,Uppsala,59.839199,17.620974,-76.1,maintenance
402614,Vasteras,59.607114,16.559293,-74.7,active
402615,Orebro,59.258475,15.177651,-96.7,active
402616,Linkoping,58.395126,15.623971,-88.1,maintenance
402617,Jonkoping,57.794571,14.154165,-83.9,active
402618,Vaxjo,56.893035,14.836262,-88.3,active
402619,Lulea,65.565062,22.130986,-75.1,offline
402620,Umea,63.831579,20.281711,-94.6,maintenance
402621,Helsingborg,56.070967,12.704269,-71.4,offline
402622,Norrkoping,58.572017,16.177609,-95.5,active
402623,Sundsvall,62.380729,17.303317,-63.4,offline
402624,Gavle,60.673376,17.128024,-91.6,active
402625,Stockholm,59.352175,18.042258,-70.6,active
402626,Gothenburg,57.71454,12.012163,-77.0,degraded
402627,Malmo,55.627393,13.001605,-96.4,active
402628,Uppsala,59.862636,17.678133,-67.9,maintenance
402629,Vasteras,59.611289,16.565199,-70.1,active
402630,Orebro,59.263576,15.232295,-81.7,offline
402631,Linkoping,58.401847,15.625057,-74.1,active
402632,Jonkoping,57.774457,14.122885,-85.3,offline
402633,Vaxjo,56.869024,14.807326,-74.1,maintenance
402634,Lulea,65.583861,22.136295,-79.3,offline
402635,Umea,63.797044,20.301291,-67.2,offline
402636,Helsingborg,56.076145,12.683076,-96.9,maintenance
402637,Norrkoping,58.602161,16.230263,-85.1,offline
402638,Sundsvall,62.366156,17.340552,-84.4,active
402639,Gavle,60.702827,17.171472,-73.6,degraded
402640,Stockholm,59.35854,18.098687,-91.7,offline
402641,Gothenburg,57.699831,11.961096,-76.8,active
402642,Malmo,55.593559,12.967088,-79.3,active
402643,Uppsala,59.87865,17.608737,-69.4,maintenance
402644,Vasteras,59.639189,16.568187,-87.6,active
402645,Orebro,59.275236,15.228242,-81.2,active
402646,Linkoping,58.412191,15.604583,-77.9,active
402647,Jonkoping,57.770819,14.144861,-69.2,active
402648,Vaxjo,56.876231,14.783286,-68.3,active
402649,Lulea,65.557992,22.139166,-82.5,offline
402650,Umea,63.845847,20.226992,-93.0,active
402651,Helsingborg,56.063616,12.694659,-63.5,maintenance
402652,Norrkoping,58.567002,16.15928,-88.3,offline
402653,Sundsvall,62.372604,17.313718,-95.1,active
402654,Gavle,60.646828,17.175935,-89.0,offline
402655,Stockholm,59.337523,18.062405,-63.2,active
402656,Gothenburg,57.732482,12.008216,-76.5,active
402657,Malmo,55.608834,13.018114,-86.4,maintenance
402658,Uppsala,59.836951,17.660313,-89.0,degraded
402659,Vasteras,59.614357,16.528885,-94.9,maintenance
402660,Orebro,59.300927,15.210292,-91.4,degraded
402661,Linkoping,58.386563,15.623526,-73.0,maintenance
402662,Jonkoping,57.808693,14.178808,-81.1,degraded
402663,Vaxjo,56.876993,14.842816,-81.4,maintenance
402664,Lulea,65.556385,22.176042,-94.8,active
402665,Umea,63.832713,20.247191,-89.3,maintenance
402666,Helsingborg,56.038887,12.704171,-65.6,active
402667,Norrkoping,58.560912,16.220009,-93.5,offline
402668,Sundsvall,62.361157,17.331498,-66.5,degraded
402669,Gavle,60.695252,17.108073,-88.3,offline
402670,Stockholm,59.305723,18.076147,-68.4,maintenance
402671,Gothenburg,57.707788,11.961105,-95.8,offline
402672,Malmo,55.610077,13.004666,-72.2,offline
402673,Uppsala,59.840904,17.610432,-71.3,degraded
402674,Vasteras,59.589284,16.576404,-75.0,active
402675,Orebro,59.263354,15.198271,-62.4,active
402676,Linkoping,58.429137,15.631293,-90.8,active
402677,Jonkoping,57.752602,14.170103,-93.6,active
402678,Vaxjo,56.863832,14.774189,-97.1,maintenance
402679,Lulea,65.581429,22.119152,-93.6,degraded
402680,Umea,63.824823,20.237724,-89.5,maintenance
402681,Helsingborg,56.032116,12.703521,-82.2,offline
402682,Norrkoping,58.59473,16.186988,-75.1,active
402683,Sundsvall,62.369301,17.326468,-89.3,maintenance
402684,Gavle,60.6894,17.145034,-80.9,active
402685,Stockholm,59.316667,18.036602,-76.8,active
402686,Gothenburg,57.718962,11.965895,-72.9,active
402687,Malmo,55.602838,13.028879,-92.7,active
402688,Uppsala,59.856025,17.644037,-97.6,active
402689,Vasteras,59.583145,16.556834,-74.3,degraded
402690,Orebro,59.247858,15.245965,-63.3,degraded
402691,Linkoping,58.433745,15.618068,-97.7,active
402692,Jonkoping,57.774065,14.190267,-79.9,active
402693,Vaxjo,56.903153,14.807904,-79.5,active
402694,Lulea,65.594155,22.142849,-72.1,active
402695,Umea,63.823369,20.291693,-93.0,offline
402696,Helsingborg,56.034676,12.686014,-65.0,offline
402697,Norrkoping,58.586725,16.229404,-76.2,active
402698,Sundsvall,62.395362,17.341093,-70.1,maintenance
402699,Gavle,60.660454,17.157121,-76.8,maintenance
402700,Stockholm,59.320186,18.077998,-83.5,active
402701,Gothenburg,57.680671,11.99323,-89.7,offline
402702,Malmo,55.581373,13.038539,-80.8,active
402703,Uppsala,59.88748,17.663584,-71.6,active
402704,Vasteras,59.587426,16.57526,-71.8,degraded
402705,Orebro,59.290649,15.207004,-95.7,maintenance
402706,Linkoping,58.395829,15.584393,-71.0,degraded
402707,Jonkoping,57.798401,14.170323,-67.7,active
402708,Vaxjo,56.86827,14.821798,-84.4,offline
402709,Lulea,65.589227,22.130679,-88.9,degraded
402710,Umea,63.836531,20.24104,-71.3,degraded
402711,Helsingborg,56.06533,12.719194,-91.1,maintenance
402712,Norrkoping,58.559155,16.229187,-94.5,active
402713,Sundsvall,62.409401,17.338363,-85.1,degraded
402714,Gavle,60.678998,17.170459,-85.7,offline
402715,Stockholm,59.343099,18.101479,-74.9,degraded
402716,Gothenburg,57.690308,11.951198,-68.2,maintenance
402717,Malmo,55.596126,13.013278,-77.9,active
402718,Uppsala,59.876696,17.63401,-75.5,active
402719,Vasteras,59.615249,16.514975,-79.4,active
402720,Orebro,59.252376,15.191846,-76.3,active
402721,Linkoping,58.382153,15.647106,-87.6,active
402722,Jonkoping,57.776026,14.150432,-66.6,active
402723,Vaxjo,56.907087,14.771882,-77.3,maintenance
402724,Lulea,65.610709,22.154704,-83.6,active
402725,Umea,63.828556,20.294345,-77.0,active
402726,Helsingborg,56.055694,12.657082,-82.8,active
402727,Norrkoping,58.577772,16.213579,-93.0,maintenance
402728,Sundsvall,62.409806,17.293269,-70.7,active
402729,Gavle,60.659037,17.107133,-63.9,maintenance
402730,Stockholm,59.341485,18.089846,-96.7,active
402731,Gothenburg,57.735894,11.982452,-76.0,active
402732,Malmo,55.628251,13.002102,-93.3,offline
402733,Uppsala,59.831104,17.601748,-79.7,offline
402734,Vasteras,59.602115,16.543007,-69.9,active
402735,Orebro,59.246587,15.177829,-70.1,active
402736,Linkoping,58.412851,15.650224,-73.5,offline
402737,Jonkoping,57.753686,14.160374,-84.1,degraded
402738,Vaxjo,56.890726,14.800277,-82.6,active
402739,Lulea,65.561735,22.124139,-75.8,active
402740,Umea,63.816907,20.25045,-64.9,active
402741,Helsingborg,56.030422,12.701589,-89.8,offline
402742,Norrkoping,58.602854,16.217019,-78.7,active
402743,Sundsvall,62.420256,17.268092,-72.1,active
402744,Gavle,60.649497,17.111437,-91.5,active
402745,Stockholm,59.318148,18.076793,-65.9,active
402746,Gothenburg,57.686683,11.966425,-74.3,offline
402747,Malmo,55.579608,12.983816,-78.4,degraded
402748,Uppsala,59.870915,17.663974,-65.7,active
402749,Vasteras,59.607713,16.529018,-84.8,maintenance
402750,Orebro,59.262861,15.225692,-79.0,active
402751,Linkoping,58.399932,15.624714,-94.2,active
402752,Jonkoping,57.806626,14.17824,-75.6,active
402753,Vaxjo,56.853707,14.838864,-67.7,maintenance
402754,Lulea,65.568632,22.174053,-90.4,active
402755,Umea,63.839295,20.286035,-96.7,active
402756,Helsingborg,56.058401,12.706493,-81.7,active
402757,Norrkoping,58.558977,16.219306,-88.3,maintenance
402758,Sundsvall,62.383851,17.333074,-95.0,active
402759,Gavle,60.696174,17.132015,-97.3,degraded
402760,Stockholm,59.32238,18.032153,-90.6,active
402761,Gothenburg,57.718496,11.977199,-74.2,active
402762,Malmo,55.607493,12.991624,-97.1,maintenance
402763,Uppsala,59.873869,17.625797,-68.2,active
402764,Vasteras,59.629715,16.552077,-70.7,active
402765,Orebro,59.288847,15.223122,-66.8,offline
402766,Linkoping,58.436514,15.641592,-68.9,maintenance
402767,Jonkoping,57.775887,14.179504,-73.6,maintenance
402768,Vaxjo,56.87681,14.811708,-77.5,maintenance
402769,Lulea,65.570406,22.191524,-81.2,active
402770,Umea,63.803712,20.224215,-69.2,active
402771,Helsingborg,56.021632,12.674495,-78.5,active
402772,Norrkoping,58.591965,16.155488,-88.1,active
402773,Sundsvall,62.400354,17.329494,-68.8,maintenance
402774,Gavle,60.64564,17.125852,-74.2,active
402775,Stockholm,59.350156,18.064105,-97.4,active
402776,Gothenburg,57.706886,12.011871,-80.7,maintenance
402777,Malmo,55.588071,12.968487,-64.2,active
402778,Uppsala,59.882423,17.643016,-63.7,degraded
402779,Vasteras,59.591888,16.566078,-88.1,degraded
402780,Orebro,59.252933,15.223827,-92.7,maintenance
402781,Linkoping,58.420159,15.600014,-74.4,active
402782,Jonkoping,57.793666,14.190646,-77.1,active
402783,Vaxjo,56.882204,14.784136,-63.7,active
402784,Lulea,65.613317,22.115989,-67.6,active
402785,Umea,63.828226,20.226579,-89.6,active
402786,Helsingborg,56.021149,12.690005,-79.6,active
402787,Norrkoping,58.569943,16.198029,-68.2,offline
402788,Sundsvall,62.385758,17.318251,-66.5,active
402789,Gavle,60.646382,17.149857,-85.0,degraded
402790,Stockholm,59.353144,18.058577,-64.1,active
402791,Gothenburg,57.716215,11.947425,-96.4,active
402792,Malmo,55.629712,12.965843,-76.1,active
402793,Uppsala,59.859248,17.66137,-79.7,maintenance
402794,Vasteras,59.62387,16.579995,-84.4,maintenance
402795,Orebro,59.247256,15.231501,-84.3,offline
402796,Linkoping,58.385507,15.587585,-64.3,active
402797,Jonkoping,57.786524,14.201625,-75.3,offline
402798,Vaxjo,56.874085,14.824544,-67.5,maintenance
402799,Lulea,65.602692,22.163268,-74.3,maintenance
402800,Umea,63.822261,20.244535,-67.9,active
402801,Helsingborg,56.071164,12.680795,-69.2,active
402802,Norrkoping,58.571553,16.177585,-63.0,offline
402803,Sundsvall,62.375263,17.325524,-66.3,active
402804,Gavle,60.649681,17.146137,-95.2,active
402805,Stockholm,59.3385,18.077017,-81.8,degraded
402806,Gothenburg,57.692686,12.000826,-62.5,maintenance
402807,Malmo,55.589697,13.036541,-73.7,offline
402808,Uppsala,59.836888,17.619722,-87.7,active
402809,Vasteras,59.588178,16.53748,-79.8,active
402810,Orebro,59.279861,15.22401,-70.2,active
402811,Linkoping,58.433384,15.582641,-93.7,active
402812,Jonkoping,57.798531,14.178711,-81.1,active
402813,Vaxjo,56.856584,14.768626,-82.5,offline
402814,Lulea,65.564816,22.120541,-79.5,maintenance
402815,Umea,63.850917,20.295341,-85.2,degraded
402816,Helsingborg,56.058316,12.673815,-87.4,active
402817,Norrkoping,58.611546,16.224268,-76.7,maintenance
402818,Sundsvall,62.367266,17.324674,-95.3,active
402819,Gavle,60.701895,17.174154,-75.3,offline
402820,Stockholm,59.349388,18.051743,-80.8,active
402821,Gothenburg,57.722907,11.992497,-76.8,maintenance
402822,Malmo,55.580027,13.035448,-76.6,active
402823,Uppsala,59.869034,17.635182,-86.5,active
402824,Vasteras,59.61162,16.551846,-64.0,active
402825,Orebro,59.259236,15.212863,-96.3,maintenance
402826,Linkoping,58.434638,15.627786,-67.6,degraded
402827,Jonkoping,57.769715,14.152525,-70.7,active
402828,Vaxjo,56.851516,14.841504,-66.2,offline
402829,Lulea,65.567441,22.156231,-77.3,maintenance
402830,Umea,63.814662,20.250788,-92.0,active
402831,Helsingborg,56.032931,12.689613,-66.1,active
402832,Norrkoping,58.614052,16.173154,-76.2,active
402833,Sundsvall,62.416271,17.320215,-92.9,active
402834,Gavle,60.67803,17.141996,-91.9,maintenance
402835,Stockholm,59.353452,18.105389,-78.6,active
402836,Gothenburg,57.6793,12.0012,-97.1,active
402837,Malmo,55.59191,13.03963,-82.6,degraded
402838,Uppsala,59.859854,17.665383,-87.4,active
402839,Vasteras,59.624075,16.578335,-93.7,degraded
402840,Orebro,59.274895,15.180349,-93.1,active
402841,Linkoping,58.424698,15.590717,-85.3,active
402842,Jonkoping,57.797257,14.139595,-95.3,active
402843,Vaxjo,56.879424,14.787989,-75.3,maintenance
402844,Lulea,65.595125,22.120627,-73.2,active
402845,Umea,63.821803,20.297589,-69.4,active
402846,Helsingborg,56.027924,12.699154,-67.8,offline
402847,Norrkoping,58.559838,16.20316,-97.7,active
402848,Sundsvall,62.395981,17.336669,-90.1,active
402849,Gavle,60.660817,17.113415,-68.7,offline
402850,Stockholm,59.329104,18.039143,-75.1,active
402851,Gothenburg,57.73595,12.003173,-71.0,active
402852,Malmo,55.601059,13.003055,-76.0,offline
402853,Uppsala,59.839287,17.632353,-88.5,degraded
402854,Vasteras,59.618962,16.523577,-85.4,maintenance
402855,Orebro,59.284716,15.187805,-87.2,active
402856,Linkoping,58.433302,15.634838,-80.4,offline
402857,Jonkoping,57.776133,14.15037,-80.7,active
402858,Vaxjo,56.862136,14.842934,-65.7,active
402859,Lulea,65.579976,22.150474,-89.1,degraded
402860,Umea,63.802749,20.260179,-86.5,active
402861,Helsingborg,56.037355,12.686347,-93.4,degraded
402862,Norrkoping,58.608107,16.221521,-76.4,offline
402863,Sundsvall,62.374892,17.290174,-79.7,degraded
402864,Gavle,60.648548,17.163044,-88.6,active
402865,Stockholm,59.323974,18.093322,-82.7,active
402866,Gothenburg,57.733642,11.956065,-71.8,active
402867,Malmo,55.613176,12.96745,-81.9,active
402868,Uppsala,59.86295,17.612223,-90.6,offline
402869,Vasteras,59.587719,16.58226,-76.0,active
402870,Orebro,59.281598,15.174994,-72.0,degraded
402871,Linkoping,58.386215,15.637778,-65.2,maintenance
402872,Jonkoping,57.756408,14.125737,-90.4,maintenance
402873,Vaxjo,56.860906,14.778459,-78.7,offline
402874,Lulea,65.56856,22.178803,-65.2,active
402875,Umea,63.820604,20.267236,-89.0,active
402876,Helsingborg,56.018664,12.656102,-64.1,active
402877,Norrkoping,58.58779,16.215707,-96.5,active
402878,Sundsvall,62.378888,17.2853,-70.2,active
402879,Gavle,60.646927,17.161293,-68.7,degraded
402880,Stockholm,59.338617,18.039095,-71.3,active
402881,Gothenburg,57.730619,11.940722,-79.8,offline
402882,Malmo,55.620743,12.99703,-97.5,maintenance
402883,Uppsala,59.864892,17.611048,-71.5,degraded
402884,Vasteras,59.592757,16.553255,-86.8,active
402885,Orebro,59.270809,15.232879,-87.1,degraded
402886,Linkoping,58.39296,15.602542,-74.4,degraded
402887,Jonkoping,57.775195,14.156163,-90.0,degraded
402888,Vaxjo,56.88266,14.804568,-65.3,maintenance
402889,Lulea,65.585196,22.145293,-62.2,offline
402890,Umea,63.819419,20.252819,-78.3,active
402891,Helsingborg,56.043636,12.70073,-97.1,active
402892,Norrkoping,58.584525,16.190545,-94.1,active
402893,Sundsvall,62.380746,17.331674,-62.9,active
402894,Gavle,60.678553,17.117915,-64.1,maintenance
402895,Stockholm,59.314298,18.039906,-75.8,degraded
402896,Gothenburg,57.710304,12.001772,-70.6,active
402897,Malmo,55.621045,12.983962,-86.8,active
402898,Uppsala,59.878659,17.601821,-73.2,maintenance
402899,Vasteras,59.605492,16.505246,-73.1,maintenance
402900,Orebro,59.292982,15.217047,-86.7,offline
402901,Linkoping,58.394944,15.61831,-80.6,maintenance
402902,Jonkoping,57.804119,14.20122,-95.1,active
402903,Vaxjo,56.874542,14.7721,-93.4,active
402904,Lulea,65.564526,22.174552,-92.0,degraded
402905,Umea,63.847985,20.232093,-66.1,degraded
402906,Helsingborg,56.026743,12.718752,-80.5,offline
402907,Norrkoping,58.610153,16.185852,-97.7,active
402908,Sundsvall,62.386929,17.290438,-64.8,offline
402909,Gavle,60.661166,17.127091,-66.0,maintenance
402910,Stockholm,59.338313,18.039921,-79.2,active
402911,Gothenburg,57.727069,12.01076,-84.6,maintenance
402912,Malmo,55.590074,13.00083,-64.3,offline
402913,Uppsala,59.871808,17.667092,-93.1,maintenance
402914,Vasteras,59.624005,16.54271,-86.6,active
402915,Orebro,59.254321,15.178764,-62.8,active
402916,Linkoping,58.422888,15.597341,-94.6,degraded
402917,Jonkoping,57.772462,14.126689,-81.1,active
402918,Vaxjo,56.853006,14.816807,-66.2,active
402919,Lulea,65.592529,22.18893,-88.1,degraded
402920,Umea,63.830868,20.24746,-75.5,degraded
402921,Helsingborg,56.072558,12.699389,-74.9,active
402922,Norrkoping,58.562349,16.164594,-71.7,active
402923,Sundsvall,62.3715,17.311993,-93.4,maintenance
402924,Gavle,60.680139,17.162584,-86.1,maintenance
402925,Stockholm,59.335587,18.105933,-71.5,maintenance
402926,Gothenburg,57.71901,11.972473,-91.9,active
402927,Malmo,55.634345,12.971107,-69.1,active
402928,Uppsala,59.8372,17.636937,-98.0,active
402929,Vasteras,59.634857,16.508975,-79.6,degraded
402930,Orebro,59.270824,15.211135,-87.1,active
402931,Linkoping,58.395246,15.61286,-70.1,offline
402932,Jonkoping,57.781069,14.146741,-79.2,maintenance
402933,Vaxjo,56.853692,14.81433,-90.3,active
402934,Lulea,65.611529,22.181388,-72.4,degraded
402935,Umea,63.829429,20.262207,-69.6,offline
402936,Helsingborg,56.023714,12.726481,-74.5,active
402937,Norrkoping,58.559218,16.181655,-81.2,offline
402938,Sundsvall,62.381559,17.300826,-75.8,active
402939,Gavle,60.667847,17.11562,-71.1,active
402940,Stockholm,59.31105,18.057479,-91.0,maintenance
402941,Gothenburg,57.697523,11.942129,-84.7,active
402942,Malmo,55.605168,12.96484,-88.2,offline
402943,Uppsala,59.845097,17.637199,-96.4,offline
402944,Vasteras,59.623356,16.526734,-95.9,maintenance
402945,Orebro,59.2947,15.242455,-64.6,maintenance
402946,Linkoping,58.418734,15.620624,-81.0,offline
402947,Jonkoping,57.797635,14.186394,-96.6,active
402948,Vaxjo,56.885775,14.822965,-72.6,active
402949,Lulea,65.607055,22.125232,-82.9,active
402950,Umea,63.799163,20.273998,-95.8,active
402951,Helsingborg,56.067973,12.676698,-67.3,offline
402952,Norrkoping,58.59454,16.153734,-67.9,active
402953,Sundsvall,62.414664,17.280437,-62.5,offline
402954,Gavle,60.701558,17.142607,-64.1,degraded
402955,Stockholm,59.324283,18.082018,-95.8,active
402956,Gothenburg,57.728403,11.974722,-71.8,active
402957,Malmo,55.585355,12.967361,-76.1,offline
402958,Uppsala,59.858928,17.612737,-71.1,active
402959,Vasteras,59.59977,16.549645,-93.8,degraded
402960,Orebro,59.27939,15.229103,-77.6,degraded
402961,Linkoping,58.38609,15.654841,-91.4,active
402962,Jonkoping,57.76374,14.169092,-63.2,active
402963,Vaxjo,56.896324,14.783302,-84.5,active
402964,Lulea,65.607432,22.190159,-86.9,offline
402965,Umea,63.834339,20.295118,-91.1,offline
402966,Helsingborg,56.024464,12.658767,-72.6,active
402967,Norrkoping,58.574438,16.197603,-83.1,active
402968,Sundsvall,62.377168,17.282838,-62.7,active
402969,Gavle,60.686753,17.122464,-80.4,maintenance
402970,Stockholm,59.321117,18.09039,-79.2,offline
402971,Gothenburg,57.720122,11.948238,-63.8,maintenance
402972,Malmo,55.598141,13.006836,-90.4,offline
402973,Uppsala,59.854631,17.650581,-73.4,active
402974,Vasteras,59.593547,16.560772,-79.9,offline
402975,Orebro,59.292958,15.180661,-70.2,active
402976,Linkoping,58.393895,15.602268,-64.8,maintenance
402977,Jonkoping,57.7921,14.136714,-93.0,maintenance
402978,Vaxjo,56.868379,14.811002,-74.3,active
402979,Lulea,65.574142,22.123069,-85.1,active
402980,Umea,63.805325,20.26104,-85.9,active
402981,Helsingborg,56.027727,12.68314,-92.1,maintenance
402982,Norrkoping,58.56887,16.15414,-68.9,degraded
402983,Sundsvall,62.396414,17.32246,-71.7,degraded
402984,Gavle,60.694946,17.121506,-84.6,active
402985,Stockholm,59.328253,18.060692,-96.6,active
402986,Gothenburg,57.72469,12.006669,-79.7,degraded
402987,Malmo,55.600554,12.985349,-77.2,maintenance
402988,Uppsala,59.830313,17.639876,-64.8,maintenance
402989,Vasteras,59.639014,16.580228,-90.9,maintenance
402990,Orebro,59.290411,15.183791,-86.0,active
402991,Linkoping,58.43902,15.606142,-70.4,active
402992,Jonkoping,57.780123,14.135027,-98.0,active
402993,Vaxjo,56.861024,14.779665,-86.9,active
402994,Lulea,65.568971,22.130966,-94.8,active
402995,Umea,63.805048,20.267428,-70.1,active
402996,Helsingborg,56.045141,12.682077,-81.1,offline
402997,Norrkoping,58.581343,16.169399,-81.0,degraded
402998,Sundsvall,62.410681,17.323398,-70.5,active
402999,Gavle,60.668154,17.126769,-64.3,degraded
403000,Stockholm,59.345696,18.100442,-68.5,offline
403001,Gothenburg,57.731261,11.982355,-78.8,active
403002,Malmo,55.604299,13.023034,-76.9,active
403003,Uppsala,59.881735,17.613153,-89.5,active
403004,Vasteras,59.601491,16.570659,-76.0,degraded
403005,Orebro,59.300175,15.225046,-93.0,active
403006,Linkoping,58.383455,15.605555,-94.7,degraded
403007,Jonkoping,57.791843,14.155857,-87.7,degraded
403008,Vaxjo,56.889516,14.804352,-88.6,degraded
403009,Lulea,65.565571,22.146557,-79.4,active
403010,Umea,63.823695,20.229611,-73.3,active
403011,Helsingborg,56.055852,12.686858,-69.0,active
403012,Norrkoping,58.576842,16.198375,-84.2,degraded
403013,Sundsvall,62.361495,17.319205,-73.9,degraded
403014,Gavle,60.691182,17.125536,-88.7,offline
403015,Stockholm,59.306258,18.09317,-65.3,maintenance
403016,Gothenburg,57.70127,11.972484,-85.9,maintenance
403017,Malmo,55.633306,12.972734,-91.6,degraded
403018,Uppsala,59.860503,17.629578,-73.7,active
403019,Vasteras,59.581517,16.580656,-72.5,active
403020,Orebro,59.257157,15.238427,-71.8,degraded
403021,Linkoping,58.406893,15.618581,-96.6,degraded
403022,Jonkoping,57.780215,14.125806,-76.4,active
403023,Vaxjo,56.86414,14.792897,-87.3,active
403024,Lulea,65.587365,22.128998,-85.2,active
403025,Umea,63.822606,20.246815,-96.7,active
403026,Helsingborg,56.037935,12.657429,-71.4,active
403027,Norrkoping,58.568214,16.195199,-93.5,active
403028,Sundsvall,62.398775,17.301388,-88.1,degraded
403029,Gavle,60.68624,17.120828,-68.3,offline
403030,Stockholm,59.348529,18.074125,-96.5,active
403031,Gothenburg,57.701268,11.94634,-62.8,offline
403032,Malmo,55.623749,12.97189,-79.5,offline
403033,Uppsala,59.833326,17.673095,-71.0,degraded
403034,Vasteras,59.605144,16.519514,-71.1,offline
403035,Orebro,59.284474,15.244034,-67.9,degraded
403036,Linkoping,58.43871,15.644892,-77.4,active
403037,Jonkoping,57.789535,14.164933,-69.4,offline
403038,Vaxjo,56.896937,14.795839,-81.0,degraded
403039,Lulea,65.571287,22.169809,-91.3,maintenance
403040,Umea,63.836086,20.27137,-65.2,offline
403041,Helsingborg,56.033595,12.654904,-90.5,degraded
403042,Norrkoping,58.597133,16.174381,-81.4,offline
403043,Sundsvall,62.37989,17.284606,-97.3,active
403044,Gavle,60.658163,17.150211,-71.8,maintenance
403045,Stockholm,59.348918,18.075633,-75.1,active
403046,Gothenburg,57.711387,11.972648,-77.9,active
403047,Malmo,55.595436,12.991509,-82.0,degraded
403048,Uppsala,59.879861,17.638818,-78.8,active
403049,Vasteras,59.621479,16.525255,-96.8,maintenance
403050,Orebro,59.303363,15.223911,-77.8,active
403051,Linkoping,58.385786,15.641241,-78.9,active
403052,Jonkoping,57.770109,14.147027,-73.7,active
403053,Vaxjo,56.858354,14.812695,-75.5,maintenance
403054,Lulea,65.580692,22.194366,-97.2,active
403055,Umea,63.829186,20.262261,-89.6,maintenance
403056,Helsingborg,56.024402,12.70307,-67.4,active
403057,Norrkoping,58.581445,16.169304,-94.0,active
403058,Sundsvall,62.371517,17.279629,-70.0,offline
403059,Gavle,60.703634,17.145306,-85.3,active
403060,Stockholm,59.324391,18.07654,-86.5,active
403061,Gothenburg,57.716717,11.987739,-73.3,offline
403062,Malmo,55.620705,12.989222,-78.7,degraded
403063,Uppsala,59.842106,17.631217,-70.8,active
403064,Vasteras,59.630668,16.540756,-64.7,active
403065,Orebro,59.269303,15.173667,-68.1,degraded
403066,Linkoping,58.420171,15.636068,-94.5,maintenance
403067,Jonkoping,57.791786,14.19974,-83.2,offline
403068,Vaxjo,56.850742,14.783835,-76.1,maintenance
403069,Lulea,65.614735,22.162665,-71.6,active
403070,Umea,63.815301,20.242995,-77.5,degraded
403071,Helsingborg,56.057562,12.730648,-97.2,maintenance
403072,Norrkoping,58.610711,16.204729,-78.1,active
403073,Sundsvall,62.411819,17.27981,-84.7,active
403074,Gavle,60.655413,17.176271,-64.8,active
403075,Stockholm,59.307259,18.033785,-96.9,maintenance
403076,Gothenburg,57.706571,11.954204,-76.3,active
403077,Malmo,55.622805,13.041624,-80.0,active
403078,Uppsala,59.876821,17.66593,-66.6,active
403079,Vasteras,59.595792,16.562564,-95.5,offline
403080,Orebro,59.247239,15.22755,-66.8,degraded
403081,Linkoping,58.43253,15.587029,-83.0,active
403082,Jonkoping,57.805601,14.164787,-72.2,maintenance
403083,Vaxjo,56.887825,14.808634,-97.1,degraded
403084,Lulea,65.604465,22.119483,-68.8,offline
403085,Umea,63.841926,20.25207,-72.2,maintenance
403086,Helsingborg,56.054256,12.689704,-69.7,active
403087,Norrkoping,58.566459,16.1734,-68.3,active
403088,Sundsvall,62.40412,17.296217,-74.4,active
403089,Gavle,60.699678,17.164944,-90.4,active
403090,Stockholm,59.319102,18.084097,-81.5,offline
403091,Gothenburg,57.708395,11.954178,-88.6,active
403092,Malmo,55.616352,12.990253,-81.8,active
403093,Uppsala,59.862694,17.646454,-70.6,active
403094,Vasteras,59.612407,16.506875,-66.3,maintenance
403095,Orebro,59.267063,15.196697,-64.0,active
403096,Linkoping,58.414858,15.605779,-72.3,offline
403097,Jonkoping,57.770293,14.181299,-73.0,active
403098,Vaxjo,56.885447,14.834632,-88.7,active
403099,Lulea,65.55648,22.131633,-87.1,maintenance
403100,Umea,63.796524,20.252133,-79.7,maintenance
403101,Helsingborg,56.040851,12.703977,-91.9,active
403102,Norrkoping,58.596331,16.199371,-80.0,maintenance
403103,Sundsvall,62.383262,17.336133,-80.5,active
403104,Gavle,60.697147,17.139864,-80.6,degraded
403105,Stockholm,59.300154,18.104356,-85.7,active
